WORD$	WAV$	SPKR_ID$	GEN$	WORD_START	WORD_END	FWORD$	FWORD_START	FWORD_END	PAUSE_START	PAUSE_END	PAUSE_DUR	WORD_PHONES$	FLAG$	LAST_VOWEL$	LAST_VOWEL_START	LAST_VOWEL_END	LAST_VOWEL_DUR	LAST_RHYME_START	LAST_RHYME_END	LAST_RHYME_DUR	NORM_LAST_RHYME_DUR	PHONES_IN_LAST_RHYME	MIN_F0	MIN_STYLFIT_F0	MAX_F0	MAX_STYLFIT_F0	MEAN_F0	MEAN_STYLFIT_F0	FIRST_STYLFIT_F0	LAST_STYLFIT_F0	PATTERN_WORD$	PATTERN_WORD_COLLAPSED$	PATTERN_SLOPE$	NO_PREVIOUS_SSF	NO_PREVIOUS_VF	NO_FRAMES_LS_WE	NO_SUCCESSOR_SSF	NO_SUCCESSOR_VF	NO_FRAMES_WS_FS	MIN_F0_WIN	MIN_STYLFIT_F0_WIN	MAX_F0_WIN	MAX_STYLFIT_F0_WIN	MEAN_F0_WIN	MEAN_STYLFIT_F0_WIN	FIRST_STYLFIT_F0_WIN	LAST_STYLFIT_F0_WIN	PATTERN_WORD_WIN$	PATTERN_WORD_COLLAPSED_WIN$	PATTERN_SLOPE_WIN$	NO_PREVIOUS_SSF_WIN	NO_PREVIOUS_VF_WIN	NO_FRAMES_LS_WE_WIN	NO_SUCCESSOR_SSF_WIN	NO_SUCCESSOR_VF_WIN	NO_FRAMES_WS_FS_WIN	MIN_F0_NEXT	MIN_STYLFIT_F0_NEXT	MAX_F0_NEXT	MAX_STYLFIT_F0_NEXT	MEAN_F0_NEXT	MEAN_STYLFIT_F0_NEXT	FIRST_STYLFIT_F0_NEXT	LAST_STYLFIT_F0_NEXT	PATTERN_WORD_NEXT$	PATTERN_WORD_COLLAPSED_NEXT$	PATTERN_SLOPE_NEXT$	NO_PREVIOUS_SSF_NEXT	NO_PREVIOUS_VF_NEXT	NO_FRAMES_LS_WE_NEXT	NO_SUCCESSOR_SSF_NEXT	NO_SUCCESSOR_VF_NEXT	NO_FRAMES_WS_FS_NEXT	MIN_F0_NEXT_WIN	MIN_STYLFIT_F0_NEXT_WIN	MAX_F0_NEXT_WIN	MAX_STYLFIT_F0_NEXT_WIN	MEAN_F0_NEXT_WIN	MEAN_STYLFIT_F0_NEXT_WIN	FIRST_STYLFIT_F0_NEXT_WIN	LAST_STYLFIT_F0_NEXT_WIN	PATTERN_WORD_NEXT_WIN$	PATTERN_WORD_COLLAPSED_NEXT_WIN$	PATTERN_SLOPE_NEXT_WIN$	NO_PREVIOUS_SSF_NEXT_WIN	NO_PREVIOUS_VF_NEXT_WIN	NO_FRAMES_LS_WE_NEXT_WIN	NO_SUCCESSOR_SSF_NEXT_WIN	NO_SUCCESSOR_VF_NEXT_WIN	NO_FRAMES_WS_FS_NEXT_WIN	PATTERN_BOUNDARY$	SLOPE_DIFF	MIN_ENERGY	MIN_STYLFIT_ENERGY	MAX_ENERGY	MAX_STYLFIT_ENERGY	MEAN_ENERGY	MEAN_STYLFIT_ENERGY	FIRST_STYLFIT_ENERGY	LAST_STYLFIT_ENERGY	ENERGY_PATTERN_WORD$	ENERGY_PATTERN_WORD_COLLAPSED$	ENERGY_PATTERN_SLOPE$	MIN_ENERGY_WIN	MIN_STYLFIT_ENERGY_WIN	MAX_ENERGY_WIN	MAX_STYLFIT_ENERGY_WIN	MEAN_ENERGY_WIN	MEAN_STYLFIT_ENERGY_WIN	FIRST_STYLFIT_ENERGY_WIN	LAST_STYLFIT_ENERGY_WIN	ENERGY_PATTERN_WORD_WIN$	ENERGY_PATTERN_WORD_COLLAPSED_WIN$	ENERGY_PATTERN_SLOPE_WIN$	MIN_ENERGY_NEXT	MIN_STYLFIT_ENERGY_NEXT	MAX_ENERGY_NEXT	MAX_STYLFIT_ENERGY_NEXT	MEAN_ENERGY_NEXT	MEAN_STYLFIT_ENERGY_NEXT	FIRST_STYLFIT_ENERGY_NEXT	LAST_STYLFIT_ENERGY_NEXT	ENERGY_PATTERN_WORD_NEXT$	ENERGY_PATTERN_WORD_COLLAPSED_NEXT$	ENERGY_PATTERN_SLOPE_NEXT$	MIN_ENERGY_NEXT_WIN	MIN_STYLFIT_ENERGY_NEXT_WIN	MAX_ENERGY_NEXT_WIN	MAX_STYLFIT_ENERGY_NEXT_WIN	MEAN_ENERGY_NEXT_WIN	MEAN_STYLFIT_ENERGY_NEXT_WIN	FIRST_STYLFIT_ENERGY_NEXT_WIN	LAST_STYLFIT_ENERGY_NEXT_WIN	ENERGY_PATTERN_WORD_NEXT_WIN$	ENERGY_PATTERN_WORD_COLLAPSED_NEXT_WIN$	ENERGY_PATTERN_SLOPE_NEXT_WIN$	ENERGY_PATTERN_BOUNDARY$	ENERGY_SLOPE_DIFF	WORD_DUR	WORD_AV_DUR	NORM_WORD_DUR	PAUSE_DUR_N	LAST_VOWEL_DUR_Z	LAST_VOWEL_DUR_N	LAST_VOWEL_DUR_ZSP	LAST_VOWEL_DUR_NSP	LAST_RHYME_DUR_PH	LAST_RHYME_DUR_PH_ND	LAST_RHYME_DUR_PH_NR	LAST_RHYME_NORM_DUR_PH	LAST_RHYME_NORM_DUR_PH_ND	LAST_RHYME_NORM_DUR_PH_NR	LAST_RHYME_DUR_WHOLE_ND	LAST_RHYME_DUR_WHOLE_NR	LAST_RHYME_DUR_WHOLE_Z	F0K_WORD_DIFF_HIHI_N	F0K_WORD_DIFF_HILO_N	F0K_WORD_DIFF_LOLO_N	F0K_WORD_DIFF_LOHI_N	F0K_WORD_DIFF_MNMN_N	F0K_WORD_DIFF_HIHI_NG	F0K_WORD_DIFF_HILO_NG	F0K_WORD_DIFF_LOLO_NG	F0K_WORD_DIFF_LOHI_NG	F0K_WORD_DIFF_MNMN_NG	F0K_WIN_DIFF_HIHI_N	F0K_WIN_DIFF_HILO_N	F0K_WIN_DIFF_LOLO_N	F0K_WIN_DIFF_LOHI_N	F0K_WIN_DIFF_MNMN_N	F0K_WIN_DIFF_HIHI_NG	F0K_WIN_DIFF_HILO_NG	F0K_WIN_DIFF_LOLO_NG	F0K_WIN_DIFF_LOHI_NG	F0K_WIN_DIFF_MNMN_NG	F0K_DIFF_LAST_KBASELN	F0K_DIFF_MEAN_KBASELN	F0K_DIFF_WINMIN_KBASELN	F0K_LR_LAST_KBASELN	F0K_LR_MEAN_KBASELN	F0K_LR_WINMIN_KBASELN	F0K_ZRANGE_MEAN_KBASELN	F0K_ZRANGE_MEAN_KTOPLN	F0K_ZRANGE_MEANNEXT_KBASELN	F0K_ZRANGE_MEANNEXT_KTOPLN	F0K_DIFF_MEANNEXT_KTOPLN	F0K_DIFF_MAXNEXT_KTOPLN	F0K_DIFF_WINMAXNEXT_KTOPLN	F0K_LR_MEANNEXT_KTOPLN	F0K_LR_MAXNEXT_KTOPLN	F0K_LR_WINMAXNEXT_KTOPLN	F0K_MAXK_MODE_N	F0K_MAXK_NEXT_MODE_N	F0K_MAXK_MODE_Z	F0K_MAXK_NEXT_MODE_Z	F0K_WORD_DIFF_BEGBEG	F0K_WORD_DIFF_ENDBEG	F0K_INWORD_DIFF	SLOPE_DIFF_N	LAST_SLOPE	LAST_SLOPE_N	FIRST_SLOPE_NEXT	ENERGY_WORD_DIFF_HIHI_N	ENERGY_WORD_DIFF_HILO_N	ENERGY_WORD_DIFF_LOLO_N	ENERGY_WORD_DIFF_LOHI_N	ENERGY_WORD_DIFF_MNMN_N	ENERGY_WORD_DIFF_HIHI_NG	ENERGY_WORD_DIFF_HILO_NG	ENERGY_WORD_DIFF_LOLO_NG	ENERGY_WORD_DIFF_LOHI_NG	ENERGY_WORD_DIFF_MNMN_NG	ENERGY_WIN_DIFF_HIHI_N	ENERGY_WIN_DIFF_HILO_N	ENERGY_WIN_DIFF_LOLO_N	ENERGY_WIN_DIFF_LOHI_N	ENERGY_WIN_DIFF_MNMN_N	ENERGY_WIN_DIFF_HIHI_NG	ENERGY_WIN_DIFF_HILO_NG	ENERGY_WIN_DIFF_LOLO_NG	ENERGY_WIN_DIFF_LOHI_NG	ENERGY_WIN_DIFF_MNMN_NG	ENERGY_DIFF_LAST_KBASELN	ENERGY_DIFF_MEAN_KBASELN	ENERGY_DIFF_WINMIN_KBASELN	ENERGY_LR_LAST_KBASELN	ENERGY_LR_MEAN_KBASELN	ENERGY_LR_WINMIN_KBASELN	ENERGY_ZRANGE_MEAN_KBASELN	ENERGY_ZRANGE_MEAN_KTOPLN	ENERGY_ZRANGE_MEANNEXT_KBASELN	ENERGY_ZRANGE_MEANNEXT_KTOPLN	ENERGY_DIFF_MEANNEXT_KTOPLN	ENERGY_DIFF_MAXNEXT_KTOPLN	ENERGY_DIFF_WINMAXNEXT_KTOPLN	ENERGY_LR_MEANNEXT_KTOPLN	ENERGY_LR_MAXNEXT_KTOPLN	ENERGY_LR_WINMAXNEXT_KTOPLN	ENERGY_MAXK_MODE_N	ENERGY_MAXK_NEXT_MODE_N	ENERGY_MAXK_MODE_Z	ENERGY_MAXK_NEXT_MODE_Z	ENERGY_WORD_DIFF_BEGBEG	ENERGY_WORD_DIFF_ENDBEG	ENERGY_INWORD_DIFF	ENERGY_SLOPE_DIFF_N	ENERGY_LAST_SLOPE	ENERGY_LAST_SLOPE_N	ENERGY_FIRST_SLOPE_NEXT	AVG_PHONE_DUR_Z	MAX_PHONE_DUR_Z	AVG_PHONE_DUR_N	MAX_PHONE_DUR_N	AVG_PHONE_DUR_ZSP	MAX_PHONE_DUR_ZSP	AVG_PHONE_DUR_NSP	MAX_PHONE_DUR_NSP	AVG_VOWEL_DUR_Z	MAX_VOWEL_DUR_Z	AVG_VOWEL_DUR_N	MAX_VOWEL_DUR_N	AVG_VOWEL_DUR_ZSP	MAX_VOWEL_DUR_ZSP	AVG_VOWEL_DUR_NSP	MAX_VOWEL_DUR_NSP
SO	../demo/data/demo_G.wav	G	male	126	142	THAT'D	142	162	142	142	0	S:12_OW:4	0	OW	138	142	4	138	142	4	-0.9375570276673425	1	?	?	?	?	?	?	?	?	U	U	U	?	?	?	?	?	?	?	?	?	?	?	?	?	?	U	U	U	?	?	?	?	?	?	106.30301055768767	106.30301055768766	117.93379572063188	116.11925982513509	115.62581948680076	111.21113519141139	116.11925982513509	106.30301055768766	fU	fU	-75.50960974959558;U	13	?	?	13	13	0	106.30301055768767	106.30301055768766	117.93379572063188	116.11925982513509	115.62581948680076	111.21113519141139	116.11925982513509	106.30301055768766	fU	fU	-75.50960974959558;U	13	?	?	13	13	0	?	?	11.737735778647455	14.53240143353322	44.423075907055434	42.42659003166926	31.92560404536083	31.52684334549965	14.53240143353322	41.56237915594406	rfr	rfr	43.638965047345685;-144.88303363303322;476.6726465505364	5.588280328459771	6.655715258326103	44.423075907055434	42.42659003166926	26.51852543201839	26.308625881936354	6.655715258326103	41.56237915594406	rrfr	rfr	5.287195952993381;722.5777410666868;43.638965047345685;-144.88303363303322;476.6726465505364	32.28771476431077	34.1711355103274	51.11270909672632	50.64898761959632	42.503999181826046	42.51676540692292	41.130273718081504	34.1711355103274	rff	rf	194.6798395732485;-79.0167461521346;-71.39072008681558	32.28771476431077	34.1711355103274	51.11270909672632	50.64898761959632	42.503999181826046	42.51676540692292	41.130273718081504	34.1711355103274	rff	rf	194.6798395732485;-79.0167461521346;-71.39072008681558	rr	281.9928069772879	16	23.636363636363637	0.676923076923077	0	-0.9375570276673425	0.4631578947368421	?	?	4	-3.5	0.5333333333333333	-0.9375570276673425	-12.366128456238771	-0.08203623992089247	-7.428571428571429	0.35	-0.9340078310529253	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	0.1803055683783267	0.8196944316216733	-77.23351536498515	-72.32539073126145	-72.32539073126145	-0.5273738193529358	-0.48418656785715625	-0.48418656785715625	?	-0.07872145974899192	?	-0.10093687652456182	?	?	?	?	?	?	-75.50960974959558	-0.17714395366119343	0.21639399228504555	-0.8550005586964689	-1.2485385046427075	-0.2990591256668804	0.11679174490544371	0.12980704388645545	0.09269847979919868	0.08340392694945352	0.11255753170488608	-0.17714395366119343	0.21639399228504555	-1.6359053738763665	-2.0294433198226054	-0.4800016125947204	0.11679174490544371	0.12980704388645545	0.06565124836274663	0.05906862695535039	0.10665565171920577	33.38657139949065	23.351035589046244	-1.520092498127303	1.6260158908547155	1.3496598326085674	-0.20570359712574468	2.856113583470035	-1.856113583470035	4.200313739442221	-3.2003137394422208	26.16514989401611	34.29737210668951	34.29737210668951	0.9555717777155025	1.1305925421369152	1.1305925421369152	1.3589136965838862	1.5360576502450796	3.8559508689744693	4.86164936787042	-1.0403636990847716	0.010450973715791068	-1.0508146728005627	0.9783088146880733	476.6726465505364	11.468848902081316	194.6798395732485	-0.6710384725726439	-0.40451991747794525	0.631578947368421	0.8	?	?	?	?	-0.9375570276673425	-0.9375570276673425	0.4631578947368421	0.4631578947368421	?	?	?	?
THAT'D	../demo/data/demo_G.wav	G	male	142	162	BE	162	172	162	162	0	DH:6_AE:3_T:5_IH:3_D:3	0	IH	156	159	3	156	162	6	-1.5196453762684459	2	106.30301055768767	106.30301055768766	117.93379572063188	116.11925982513509	115.62581948680076	111.21113519141139	116.11925982513509	106.30301055768766	fU	fU	-75.50960974959558;U	13	?	?	13	13	0	106.30301055768767	106.30301055768766	117.93379572063188	116.11925982513509	115.62581948680076	111.21113519141139	116.11925982513509	106.30301055768766	fU	fU	-75.50960974959558;U	13	?	?	13	13	0	106.87103184883563	107.29799906619553	115.19076995117739	115.19076995117739	110.89123771188144	111.24438450868645	115.19076995117739	107.29799906619553	Uf	Uf	U;-157.8554176996372	6	6	0	?	?	?	105.71944488919918	105.71944488919915	115.19076995117739	115.19076995117739	110.15241016578398	110.45510742018827	115.19076995117739	105.71944488919915	UfU	UfU	U;-157.8554176996372;U	6	6	10	6	6	4	ff	82.34580795004162	32.28771476431077	34.1711355103274	51.11270909672632	50.64898761959632	42.503999181826046	42.51676540692292	41.130273718081504	34.1711355103274	rff	rf	194.6798395732485;-79.0167461521346;-71.39072008681558	32.28771476431077	34.1711355103274	51.11270909672632	50.64898761959632	42.503999181826046	42.51676540692292	41.130273718081504	34.1711355103274	rff	rf	194.6798395732485;-79.0167461521346;-71.39072008681558	31.957683444826653	32.64813348180867	44.70380234289824	44.01763489302312	40.34901846904241	40.029629923540455	33.40963449606804	41.489317905059664	rr	r	355.12270537132184;0.17421372912940197	31.281450184190692	31.37604995320583	44.70380234289824	44.01763489302312	36.842518650644905	36.69169774380664	33.40963449606804	34.83827049647233	rrfr	rfr	355.12270537132184;0.17421372912940197;-237.02971762157424;28.018536358478983	fr	-426.5134254581374	20	33.961038961038966	0.5889101338432121	0	-0.7509392614826388	0.6774193548387096	?	?	3	-4.5	0.4	-0.7598226881342229	-12.188394116705652	-0.0664844852117445	-5.428571428571429	0.525	-0.6825441842309838	0.008028141812066776	0.07900776348128978	-0.009316395151283068	-0.08029601682050615	-0.0002989300294052408	0.010631146562195796	0.010792536147867777	0.010592048596206593	0.010433657064231322	0.01061252259743874	0.008028141812066776	0.09382892595432515	0.005504767321752294	-0.08029601682050615	0.006821342698431203	0.010631146562195796	0.010826856074659273	0.01062573097886561	0.010433657064231322	0.010628584304688389	12.080685279489387	16.988809913213117	12.080685279489387	0.12063645407021618	0.16577336120700953	0.12063645407021618	0.1803055683783267	0.8196944316216733	0.1806584498974029	0.8193415501025971	-77.20026604771009	-73.25388060521915	-73.25388060521915	-0.5270748893235306	-0.49221470966922304	-0.49221470966922304	-0.07872145974899192	-0.08674960156105853	-0.10093687652456182	-0.11079112148419605	0.008028141812066776	-0.08029601682050615	0.0883241586325728	1.0152145857752923	-75.50960974959558	-0.7103242829479287	-157.8554176996372	0.14032889608238883	0.4391315561185762	0.04559361017233737	-0.25320904986385	0.06027855032242834	0.1268472852533807	0.13772066873502015	0.1239118982262404	0.11412875093449928	0.1243103267008582	0.14032889608238883	0.4788743811918033	0.08533643524556434	-0.25320904986385	0.1473479683521951	0.1268472852533807	0.13930898480936865	0.12534095939449863	0.11412875093449928	0.12731476141205159	25.995327753873998	34.34095765046952	25.995327753873998	1.4302017767506219	1.6487189582754478	1.4302017767506219	4.200313739442221	-3.2003137394422208	3.8961070411598033	-2.8961070411598033	23.678014410633644	27.66601938011631	27.66601938011631	0.8952932273930742	0.9902636460545264	0.9902636460545264	1.5360576502450796	1.3957287541626908	4.86164936787042	4.0505548651481815	0.20790012081713344	0.022536980428830632	0.18536314038830276	-1.4796896707443576	-71.39072008681558	-2.089211231076575	355.12270537132184	-0.6192778881288428	0.014013141146007213	0.6884404345624322	1.0091743119266057	?	?	?	?	-1.1544408218035143	-0.7509392614826388	0.4540942928039702	0.6774193548387096	?	?	?	?
BE	../demo/data/demo_G.wav	G	male	162	172	THREE	172	215	172	172	0	B:4_IY:6	0	IY	166	172	6	166	172	6	-0.5262480293431874	1	106.87103184883563	107.29799906619553	115.19076995117739	115.19076995117739	110.89123771188144	111.24438450868645	115.19076995117739	107.29799906619553	Uf	Uf	U;-157.8554176996372	6	6	0	?	?	?	106.30301055768767	106.30301055768766	117.11807523718358	115.19076995117739	112.14493157747128	109.7208925867845	108.56829885017552	107.29799906619553	fUf	fUf	-75.50960974959558;U;-157.8554176996372	6	6	0	3	3	0	105.71944488919918	105.71944488919915	125.52914592167205	125.52914592167205	120.52547671671508	118.90539598634031	105.71944488919915	113.25838316931528	Uf	Uf	U;-47.19524135521837	27	27	0	?	?	?	105.71944488919918	105.71944488919915	125.52914592167205	125.52914592167205	118.38397917742577	121.00086281891485	105.71944488919915	124.1132886810155	Uf	Uf	U;-47.19524135521837	4	4	0	?	?	?	ff	-110.66017634441883	31.957683444826653	32.64813348180867	44.70380234289824	44.01763489302312	40.34901846904241	40.029629923540455	33.40963449606804	41.489317905059664	rr	r	355.12270537132184;0.17421372912940197	31.957683444826653	32.64813348180867	50.974278892331526	48.963297035017426	40.07043764586566	40.19502507010181	48.963297035017426	41.489317905059664	frr	fr	-71.39072008681558;355.12270537132184;0.17421372912940197	31.281450184190692	31.37604995320583	55.461606562396845	55.46160656239684	45.58784653266285	46.45344414227135	38.9610009170962	51.47145856839234	frrf	frf	-237.02971762157424;28.018536358478983;184.49049413884288;91.83275459415167;-23.379773402370137	31.281450184190692	31.37604995320583	49.01825564730589	49.584310268371134	38.13479857156049	38.58133495497355	38.9610009170962	49.584310268371134	frr	fr	-237.02971762157424;28.018536358478983;184.49049413884288;91.83275459415167	rf	237.20393135070364	10	16.083333333333336	0.621761658031088	0	-0.5262480293431874	0.6101694915254237	-0.6170623010497802	0.5070422535211268	6	-1.5	0.8	-0.5262480293431874	-11.954819457914617	-0.046046702567528894	-5.428571428571429	0.525	-0.6825441842309838	-0.08594834692809829	0.08580078414225846	0.014821162473035462	-0.15692796859732133	-0.06659874178064842	0.010424436605389758	0.010808574997137617	0.010646945569485694	0.010268551512066253	0.01046527275986806	-0.08594834692809829	0.08580078414225846	0.005504767321752294	-0.1662443637486044	-0.09785787513691388	0.010424436605389758	0.010808574997137617	0.01062573097886561	0.01024809089120856	0.010396634508892517	13.07567378799726	17.022059230488182	12.080685279489387	0.12995284922149933	0.1660722912364147	0.12063645407021618	0.1806584498974029	0.8193415501025971	0.2619662658002069	0.7380337341997931	-69.53925457005623	-62.915504634724485	-62.915504634724485	-0.46047614754288213	-0.40626636274112465	-0.40626636274112465	-0.08674960156105853	-0.0008012546329602492	-0.11079112148419605	-0.0010679116189134864	0.08580078414225846	0.014821162473035462	0.07097962166922314	-1.3642931909475933	-157.8554176996372	-1.4711869659587147	-47.19524135521837	-0.2311006610706386	0.3385454851094144	0.039742825073227205	-0.5299033211068259	-0.148830681831092	0.11527308553213782	0.13432822601060407	0.12372268417554455	0.10617199362185699	0.11756958993103578	-0.012603481116808712	0.4450261158022102	0.039742825073227205	-0.41788677184579176	0.04097462435837155	0.12191717439704519	0.1381075925774854	0.12372268417554455	0.10921861558797037	0.12368409898277069	33.313510148606255	31.85382216708705	24.472325725355265	1.6242564741945653	1.5884404079530194	1.3846081665782843	3.8961070411598033	-2.8961070411598033	4.681817078637188	-3.681817078637188	30.10182862936454	39.10999104949003	33.23269475546432	1.044123909224166	1.221364307125165	1.109347757864131	1.3957287541626908	1.6268294152333291	4.0505548651481815	5.450290770183455	-0.15371685298212523	0.0628748248906493	-0.21659167787277445	0.8229241710330162	0.17421372912940197	0.00419900200644553	-237.02971762157424	-0.9218565639118537	-0.5262480293431874	0.6250847457627118	0.64	?	?	?	?	-0.5262480293431874	-0.5262480293431874	0.6101694915254237	0.6101694915254237	-0.6170623010497802	-0.6170623010497802	0.5070422535211268	0.5070422535211268
THREE	../demo/data/demo_G.wav	G	male	172	215	IF	215	237	215	215	0	TH:17_R:3_IY:23	SUSP	IY	192	215	23	192	215	23	1.8075475790483388	1	105.71944488919918	105.71944488919915	125.52914592167205	125.52914592167205	120.52547671671508	118.90539598634031	105.71944488919915	113.25838316931528	Uf	Uf	U;-47.19524135521837	27	27	0	?	?	?	117.36046363894798	113.25838316931528	123.64675123822016	122.22547902680677	120.86318307753791	117.74193109806103	122.22547902680677	113.25838316931528	f	f	-47.19524135521837	?	?	?	?	?	?	109.4827638608978	109.4827638608978	116.34641587406985	112.78643075576309	112.39483448860216	111.13459730833046	112.78643075576309	109.4827638608978	fU	fU	-47.19524135521837;U	?	?	?	7	7	0	109.4827638608978	109.4827638608978	116.34641587406985	112.78643075576309	112.39483448860216	111.13459730833046	112.78643075576309	109.4827638608978	fU	fU	-47.19524135521837;U	?	?	?	7	7	0	ff	0	31.281450184190692	31.37604995320583	55.461606562396845	55.46160656239684	45.58784653266285	46.45344414227135	38.9610009170962	51.47145856839234	frrf	frf	-237.02971762157424;28.018536358478983;184.49049413884288;91.83275459415167;-23.379773402370137	50.99641972312338	51.47145856839234	55.461606562396845	55.46160656239684	52.218882171467136	53.52187466260468	53.502507797721606	51.47145856839234	f	f	-23.379773402370137	28.687691161971873	28.68769116197194	51.22207431876707	51.222074318767056	39.668481836493484	39.85774931268229	51.222074318767056	28.68769116197194	ffrf	frf	-110.36124125027732;-309.08786720140097;38.82232110957176;-203.12922042224596	32.04270860716183	33.02111453097986	51.22207431876707	51.222074318767056	40.84047294361616	40.97849401362211	51.222074318767056	33.02111453097986	ffrf	frf	-110.36124125027732;-309.08786720140097;38.82232110957176;-203.12922042224596	ff	86.98146784790718	43	16.28787878787879	2.6399999999999997	0	1.8075475790483388	2.3389830508474576	1.1812335477238647	1.9436619718309858	23	15.5	3.066666666666667	1.8075475790483388	-9.62102384952309	0.15816041316672966	11.571428571428571	2.0124999999999997	1.454896813755518	0.10704193291881271	0.1367708408247336	-0.034978290245623295	-0.06470719815154419	0.06758613014243131	0.010853606045905654	0.010922320240137982	0.010534139325233581	0.010467867243867163	0.010765465970617753	0.08037149056863677	0.11010039847455773	0.03390465599001158	0.004175748084090688	0.0577531497578654	0.010793705745869905	0.010862040711223476	0.010689825964952913	0.010622574432172707	0.010743312486885289	19.03605789111701	24.68307070814204	19.03605789111701	0.1840146329840987	0.23267103301706318	0.1840146329840987	0.2619662658002069	0.7380337341997931	0.17949325682843714	0.8205067431715629	-77.31005324806608	-75.65821980063345	-75.65821980063345	-0.5280622776853134	-0.5133082956599374	-0.5133082956599374	-0.0008012546329602492	-0.10784318755177294	-0.0010679116189134864	-0.13630884446879984	-0.06470719815154419	0.004175748084090688	-0.06888294623563489	0	-47.19524135521837	-0.41670417707326785	-47.19524135521837	0.07952042954593186	0.65922285631937	0.089576710139317	-0.4901257166341211	0.15313376143440977	0.12478308150354225	0.14633462077191572	0.12557631227276364	0.10708196820812659	0.12739443385498805	0.07952042954593186	0.5185438165841619	0.44388026035528194	0.004856873317052006	0.267043049700797	0.12478308150354225	0.14044804728641544	0.137836703272233	0.12246299546994291	0.13110878036696375	43.29565081193894	38.27763638581794	43.29565081193894	1.8398479314562304	1.7372710897841115	1.8398479314562304	4.681817078637188	-3.681817078637188	3.87508396723509	-2.87508396723509	23.506133799775476	34.870458805860245	34.870458805860245	0.8909901477897565	1.1418438775792332	1.1418438775792332	1.6268294152333291	1.5473089856873974	5.450290770183455	4.931744790395293	-0.2736094088352622	0.004856873317052006	-0.2784662821523142	0.3017620825944276	-23.379773402370137	-0.4542279168425823	-110.36124125027732	?	?	?	?	?	?	?	?	1.8075475790483388	1.8075475790483388	2.3389830508474576	2.3389830508474576	1.1812335477238647	1.1812335477238647	1.9436619718309858	1.9436619718309858
